
10.11.2017 00:00:00;5,61299368445675;A
10.11.2017 00:00:05;5,30839175983787;A
10.11.2017 00:00:43;5,20987160185839;A
10.11.2017 00:02:21;5,57059975425948;A
10.11.2017 00:03:16;5,56614309585411;A
10.11.2017 00:03:55;5,54268550721372;A
10.11.2017 00:04:35;5,35437462982638;A
10.11.2017 00:06:26;4,94265774465074;B
10.11.2017 00:06:47;5,42680511438802;A
10.11.2017 00:08:30;5,31783569753317;A
10.11.2017 00:10:16;5,05601480299279;B
10.11.2017 00:11:31;5,49506369927648;A
10.11.2017 00:13:22;5,48751138881579;A
10.11.2017 00:14:53;5,32281415775436;A
10.11.2017 00:16:21;5,59141359010779;A
10.11.2017 00:17:56;5,61318553431166;A
10.11.2017 00:18:43;5,48722909059063;A
10.11.2017 00:19:33;5,54027019650514;A
10.11.2017 00:20:00;5,46984684295168;A
10.11.2017 00:21:58;4,76369602489569;C
10.11.2017 00:23:44;5,58790569155231;A
10.11.2017 00:23:52;5,52301605857222;A
10.11.2017 00:24:54;5,2485922396833;A
10.11.2017 00:25:34;5,48861784477454;A
10.11.2017 00:27:27;5,22770394601614;A
10.11.2017 00:27:52;5,49034578998816;A
10.11.2017 00:29:27;5,52326637928493;A
10.11.2017 00:30:56;5,52373466450677;A
10.11.2017 00:32:41;5,47884288124181;A
10.11.2017 00:33:34;5,61448420727996;A
10.11.2017 00:34:45;5,55517628345652;A
10.11.2017 00:35:15;5,54279434869202;A
10.11.2017 00:37:06;5,29741297872273;A
10.11.2017 00:38:08;4,92553655798476;B
10.11.2017 00:38:29;5,4535524319031;A
10.11.2017 00:39:02;5,24730130880628;A
10.11.2017 00:40:08;4,80061727295831;B
10.11.2017 00:40:55;5,21852451811574;A
10.11.2017 00:42:20;5,2488687359066;A
10.11.2017 00:43:52;5,21728134325553;A
10.11.2017 00:44:10;5,40559816768159;A
10.11.2017 00:45:05;5,56964554428076;A
10.11.2017 00:46:43;5,05077564485946;B
10.11.2017 00:48:15;5,32941432276212;A
10.11.2017 00:50:02;5,42100680808954;A
10.11.2017 00:50:40;5,30385977898463;A
10.11.2017 00:51:14;5,55345323925875;A
10.11.2017 00:53:00;5,4361493359914;A
10.11.2017 00:53:54;5,52843064338523;A
10.11.2017 00:54:17;5,09678261993716;B
10.11.2017 00:55:11;5,49135551256617;A
10.11.2017 00:56:39;5,55218775105109;A
10.11.2017 00:57:44;5,51153735053248;A
10.11.2017 00:57:54;5,59263848282873;A
10.11.2017 00:58:19;5,40834663883365;A
10.11.2017 00:58:49;5,361956328685;A
10.11.2017 00:59:43;5,34379912872606;A
10.11.2017 01:00:49;5,44012003480031;A
10.11.2017 01:01:41;4,91055372439095;B
10.11.2017 01:01:50;5,55149426444835;A
10.11.2017 01:03:17;5,39991697329918;A
10.11.2017 01:05:16;5,31433490283441;A
10.11.2017 01:07:15;5,53068057631478;A
10.11.2017 01:08:58;5,41789779891526;A
10.11.2017 01:09:13;5,48696930066583;A
10.11.2017 01:09:53;5,43448665503502;A
10.11.2017 01:11:10;5,51600433829949;A
10.11.2017 01:12:50;5,59297202912493;A
10.11.2017 01:13:12;5,41972901860436;A
10.11.2017 01:15:09;5,51092028953829;A
10.11.2017 01:15:17;5,47658255542151;A
10.11.2017 01:16:55;5,21050453321076;A
10.11.2017 01:18:01;5,43404136089517;A
10.11.2017 01:19:22;5,491983252283;A
10.11.2017 01:19:27;5,50449082861731;A
10.11.2017 01:20:52;5,20665639481549;A
10.11.2017 01:21:41;5,49683425755931;A
10.11.2017 01:21:55;5,51906019488509;A
10.11.2017 01:23:32;5,47598595529168;A
10.11.2017 01:23:46;5,20738864881207;A
10.11.2017 01:24:43;5,59420941340755;A
10.11.2017 01:26:19;5,41548261655844;A
10.11.2017 01:26:45;4,91459542963013;B
10.11.2017 01:27:33;5,3722039790221;A
10.11.2017 01:28:52;5,57180704957941;A
10.11.2017 01:29:44;5,2779153128381;A
10.11.2017 01:30:45;5,54073846851128;A
10.11.2017 01:31:31;5,47673560711698;A
10.11.2017 01:32:42;4,89031534699746;B
10.11.2017 01:34:30;5,47533052278899;A
10.11.2017 01:36:17;5,43044834991781;A
10.11.2017 01:36:25;5,44265730605424;A
10.11.2017 01:37:23;5,49076865191863;A
10.11.2017 01:38:06;5,10857012747761;A
10.11.2017 01:39:00;5,32589846646481;A
10.11.2017 01:39:11;5,36830978505654;A
10.11.2017 01:40:52;5,48195584102244;A
10.11.2017 01:42:24;5,22930817772653;A
10.11.2017 01:44:20;5,38942795480517;A
10.11.2017 01:45:40;5,46454205915336;A
10.11.2017 01:46:12;5,50745692032172;A
10.11.2017 01:47:05;5,55130982445675;A
10.11.2017 01:47:26;5,55162083500517;A
10.11.2017 01:48:59;5,24029593315018;A
10.11.2017 01:49:50;5,52795415740585;A
10.11.2017 01:50:31;5,07607765001272;B
10.11.2017 01:52:16;5,26024298481011;A
10.11.2017 01:53:31;5,35795460855222;A
10.11.2017 01:54:19;5,27126783063551;A
10.11.2017 01:56:16;5,07844708754872;B
10.11.2017 01:57:51;5,36062922290106;A
10.11.2017 01:59:38;4,6470696548892;C
10.11.2017 02:01:22;5,61055198063585;A
10.11.2017 02:01:28;5,19083638757414;A
10.11.2017 02:02:52;5,33992488273777;A
10.11.2017 02:03:52;5,53212013348969;A
10.11.2017 02:04:47;5,5847059735719;A
10.11.2017 02:06:30;5,55626055805496;A
10.11.2017 02:07:16;5,27504480989157;A
10.11.2017 02:08:39;5,18236013764723;A
10.11.2017 02:09:37;5,63267042301588;A
10.11.2017 02:10:58;5,38669672523084;A
10.11.2017 02:12:11;5,36789407568711;A
10.11.2017 02:13:40;5,52009487225412;A
10.11.2017 02:13:52;5,21510789042713;A
10.11.2017 02:15:15;5,62110000920168;A
10.11.2017 02:15:40;5,39949865534045;A
10.11.2017 02:16:34;5,3276066892654;A
10.11.2017 02:18:28;5,3153459170616;A
10.11.2017 02:19:08;5,22426553440369;A
10.11.2017 02:21:07;5,5394504054103;A
10.11.2017 02:21:31;5,16065928005594;A
10.11.2017 02:22:10;5,59940732043314;A
10.11.2017 02:22:48;5,56119929674974;A
10.11.2017 02:23:35;5,46173107672454;A
10.11.2017 02:24:06;5,56207822556767;A
10.11.2017 02:24:23;5,49373371741302;A
10.11.2017 02:24:56;5,2392083061044;A
10.11.2017 02:26:06;5,36863566004351;A
10.11.2017 02:26:23;5,07737659296933;B
10.11.2017 02:26:42;5,57925401278956;A
10.11.2017 02:27:57;5,61775922438298;A
10.11.2017 02:29:55;5,40510223181253;A
10.11.2017 02:31:38;4,92624213974358;B
10.11.2017 02:33:26;5,31335915325102;A
10.11.2017 02:35:21;5,5453695038157;A
10.11.2017 02:35:54;5,4032147590379;A
10.11.2017 02:36:10;5,56562828084317;A
10.11.2017 02:37:42;5,2034317188653;A
10.11.2017 02:39:20;5,41461901118139;A
10.11.2017 02:39:38;5,34724431451886;A
10.11.2017 02:39:48;5,29074146585242;A
10.11.2017 02:41:31;5,39192112335133;A
10.11.2017 02:43:21;5,44827677663687;A
